file,obs_id,instrument,filter,x,y,ra,dec,flux,flux_err,peak,snr,concentration,asymmetry,edge_density,eccentricity,has_nan,flags,anomaly_score,is_anomaly,cutout_path,key_features
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,242.03740185972515,615.5840787687114,149.04594716021828,69.69013535070683,59.10236358642578,,3553.6098556518555,350.04935297714377,0.0,0.7682706432531748,0.1906605517054343,7.935377930918308,False,high_ellipticity,0.6602333658059848,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_520.png,"SNR=350.0, ecc=7.94, asym=0.77"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,429.542259709026,594.5271037683616,148.99192397164484,69.68804514595965,45401.20635223389,,3559.9453048706055,350.6734282104775,0.9978090248886635,0.42052527188409977,0.08452852027114062,0.0,False,none,0.6582493469760645,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_499.png,"SNR=350.7, ecc=0.00, asym=0.42"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,676.9351940485394,730.4375303442047,148.92062550831233,69.70163125567962,9.16973876953125,,316.50167083740234,31.177087410597206,0.0,0.7815547635138932,0.20232897357774027,93.26400005278502,False,high_ellipticity,0.6553708265906265,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_634.png,"SNR=31.2, ecc=93.26, asym=0.78"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,140.8311218038779,920.5023565311465,149.07525858076082,69.72061186707359,10.24688720703125,,969.561393737793,95.50692178820385,0.0,0.8905496633402002,34.36588874604123,1.4064010551004782,False,high_ellipticity,0.6545922803666994,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_799.png,"SNR=95.5, ecc=1.41, asym=0.89"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,386.26557020149824,337.7040645159392,149.00434745995562,69.66236074390002,-23.15746307373047,,842.2098922729492,82.96212579222951,0.3667274223522183,0.8692095762548387,34.95824396520058,0.9831845028488777,False,high_ellipticity,0.6411661085263958,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_270.png,"SNR=83.0, ecc=0.98, asym=0.87"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,427.9134054558627,635.4190150925857,148.99239782012796,69.69213427341056,-30.646263122558594,,3559.9453048706055,350.6734282104775,0.0,0.8254493389542951,22.83863722700463,0.0,False,none,0.6257787041599276,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_536.png,"SNR=350.7, ecc=0.00, asym=0.83"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,183.6728965093459,853.689530017204,149.0628681719317,69.7139376536858,-83.25129699707031,,969.561393737793,95.50692178820385,0.0,0.8705341121970176,33.54875558486293,0.0,False,none,0.6255247511915097,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_746.png,"SNR=95.5, ecc=0.00, asym=0.87"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,461.24941932177484,575.097445484814,148.98278860642597,69.68610316104638,-27.56237030029297,,3559.9453048706055,350.6734282104775,0.0,0.8286670476928036,21.717929979742546,0.0,False,none,0.6195220996055826,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_484.png,"SNR=350.7, ecc=0.00, asym=0.83"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,761.0975896466861,215.33025487114224,148.8965396516854,69.6501123114967,-79.30301666259766,,892.401237487793,87.9062385764636,-3.559232570173132,0.8393005003106773,23.449391219177368,1.935239206821626,False,high_ellipticity,0.6181096745375882,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_167.png,"SNR=87.9, ecc=1.94, asym=0.84"
/Users/rajeevkumar/Downloads/jwst/jwst_lab/data/products/test_jwst_image_2_i2d.fits,test_obs_2,NIRCAM,F200W,309.18231257072586,483.84189836505,149.02656637027488,69.67696859291303,28.262840270996094,,841.9392013549805,82.93546130610395,0.010387651995339307,0.8732940361805875,30.664323903308443,0.9886167051774047,False,high_ellipticity,0.6106555750525762,True,/Users/rajeevkumar/Downloads/jwst/jwst_lab/outputs/figures/cutouts/test_jwst_image_2_i2d_anomaly_396.png,"SNR=82.9, ecc=0.99, asym=0.87"
